ENS,Gene,SGPL1_Control.A,SGPL1_Control.B,SGPL1_Control.C,SGPL1_KO.A,SGPL1_KO.B,SGPL1_KO.C,SGPL1_OE.A,SGPL1_OE.B,SGPL1_OE.C
ENSG00000266017,MIR4477B,16.1065892,31.93363045,28.38118375,9.930268495,0,0,29.13081154,32.09079647,25.21341857
ENSG00000266507,MIR4479,18.37512289,0,32.37853357,5.66444893,0,0,13.2934971,6.101771159,4.109229183
ENSG00000266852,MIR4482,6.212541549,0,13.13643362,0,0,7.787651109,0,0,0
ENSG00000266589,MIR4512,0,0,0,0,0,0,0,11.25261694,0
ENSG00000264425,MIR4653,10.47898575,25.97012115,44.31567968,58.1459095,9.093619475,19.70369558,39.80040999,31.31752426,17.57561879
ENSG00000265660,MIR4664,6.125040964,78.93453723,97.13560072,22.65779572,37.20699236,23.03389765,73.11423404,79.32302507,61.63843774
ENSG00000264201,MIR4701,0,0,7.298018678,0,5.9902414,0,0,0,0
ENSG00000264961,MIR4730,0,11.3448424,0,0,0,0,0,0,0
ENSG00000275238,MIR4734,6.212541549,0,0,0,0,0,0,0,4.167932457
ENSG00000266392,MIR4740,0,0,7.298018678,0,0,0,0,6.876599243,0
ENSG00000264279,MIR4786,0,0,11.49437942,0,0,0,0,0,0
ENSG00000207609,MIR491,0,0,0,0,0,12.97941852,0,0,0
ENSG00000208005,MIR503,6.125040964,0,0,0,0,0,13.2934971,6.101771159,24.6553751
ENSG00000223749,MIR503HG,14.04700537,18.08828018,14.39189697,0.6696235,1.0053552,3.993667236,11.47189402,13.27231742,10.39554249
ENSG00000264966,MIR5094,0,0,10.81823945,0,0,0,0,0,3.432414965
ENSG00000265345,MIR5188,3.848477066,0,0,7.118157063,0,0,0,0,0
ENSG00000264314,MIR548AT,0,0,0,0,0,0,0,14.93881904,0
ENSG00000263675,MIR5581,14.49593028,0,15.32583922,6.702931234,0,0,0,14.44085841,4.862587867
ENSG00000266124,MIR5587,0,0,17.35000667,0,0,0,17.8082697,0,0
ENSG00000207940,MIR567,0,0,0,0,7.701738943,11.12521587,0,0,0
ENSG00000207650,MIR570,31.38294185,22.22185624,14.21985083,24.87685819,15.56227663,5.619954409,9.73029169,53.59493843,45.11679464
ENSG00000207697,MIR573,0,8.70917194,0,0,0,0,0,13.1280531,0
ENSG00000207973,MIR589,0,0,9.288387409,0,0,0,0,26.2561062,26.52320654
ENSG00000207741,MIR590,13.44983222,4.444371248,4.739950276,0,0,0,0,0,0
ENSG00000207826,MIR596,0,0,0,10.4461266,0,0,0,0,0
ENSG00000236901,MIR600HG,3.270305127,1.656984,2.612358959,0.739293886,0.31532855,0.910988599,1.340679395,3.113086121,2.535306508
ENSG00000275110,MIR6087,8.875059356,35.19216416,0,0,7.701738943,0,9.631003,0,0
ENSG00000207561,MIR635,4.437529678,39.59118468,28.14950062,12.31150635,11.55260841,33.37564761,9.631003,39.78603848,8.931283836
ENSG00000207631,MIR641,0,0,13.93258111,0,0,0,0,0,5.894045899
ENSG00000207554,MIR647,4.529978213,13.47200034,14.36797427,0,7.862191838,5.678495601,29.49494669,4.512768253,24.31293933
ENSG00000283796,MIR6510,8.053294601,15.96681522,8.514355125,7.447701371,0,0,0,0,5.402875407
ENSG00000277759,MIR6719,0,0,0,0,0,12.53185236,0,0,0
ENSG00000276830,MIR6730,0,0,0,0,0,8.136351905,0,6.466056004,0
ENSG00000277817,MIR6738,0,0,14.36797427,0,0,0,0,0,0
ENSG00000275022,MIR6753,2.651694564,0,0,0,0,0,0,0,12.45296893
ENSG00000278598,MIR6775,0,0,0,0,10.93870169,0,0,6.278634091,0
ENSG00000277249,MIR6784,12.9814301,6.434388224,6.862316071,0,5.632615048,0,0,19.39816801,4.354556298
ENSG00000278524,MIR6810,0,0,13.13643362,0,0,0,0,0,0
ENSG00000275166,MIR6814,0,0,6.56821681,11.49073926,16.17365178,0,6.7417021,0,8.335864914
ENSG00000277723,MIR6827,0,0,0,0,12.79271892,0,0,0,0
ENSG00000276404,MIR6835,0,6.736000172,0,6.283998032,17.68993164,0,14.74747334,6.76915238,0
ENSG00000276124,MIR6855,0,0,0,0,11.2652301,0,0,0,0
ENSG00000278267,MIR6859-1,6.395263359,12.67952974,27.04559863,0,0,0,0,0,21.45259353
ENSG00000273874,MIR6859-2,0,0,13.52279932,0,0,0,0,6.370966945,4.290518706
ENSG00000275449,MIR6859-3,0,6.339764868,0,0,0,0,0,12.74193389,0
ENSG00000274621,MIR6867,12.9814301,0,0,0,0,0,0,6.466056004,0
ENSG00000276575,MIR6895,0,0,0,0,14.5148157,0,0,0,0
ENSG00000276712,MIR7111,6.039970951,5.987555709,0,0,0,0,0,6.017024337,0
ENSG00000276580,MIR8055,0,4.444371248,0,0,0,0,0,8.932489738,0
ENSG00000197182,MIRLET7BHG,4.251599664,3.913653731,2.568576406,1.40424537,2.30595012,2.093746981,2.883584173,2.268989624,3.361705299
ENSG00000199179,MIRLET7I,0,0,0,0,0,12.97941852,0,0,0
ENSG00000167842,MIS12,18.59629954,20.07357923,21.55423698,20.00051068,15.5400941,19.51229657,24.36579695,24.8380935,22.91900775
ENSG00000159055,MIS18A,33.37315708,40.71820647,44.2404686,38.69815081,25.84219844,35.07661037,50.14489165,67.25996036,54.59647061
ENSG00000129534,MIS18BP1,26.16225497,27.31475014,29.57273937,14.99311658,15.0350267,15.87434802,32.46803731,36.52959543,29.78237816
ENSG00000099812,MISP,227.5082749,243.1831686,259.664974,181.7888934,166.1508031,167.1993013,289.3276113,281.4513612,251.4186371
ENSG00000141854,MISP3,7.75907908,2.563915104,2.53911525,1.02508719,2.244431995,4.168411384,2.205229659,3.680762551,2.47880435
ENSG00000158411,MITD1,12.4250831,14.42020385,10.89362788,10.93021539,13.49995867,11.64981955,12.60643482,10.16394912,13.82533693
ENSG00000187098,MITF,53.96338883,49.04705147,54.26978974,34.0264359,33.33076127,29.84784151,40.05696983,35.87864945,32.22994682
ENSG00000148773,MKI67,49.32791846,52.52454474,59.99090667,14.12077222,16.83470022,18.07923364,90.26900305,109.2423676,75.06821128
ENSG00000125863,MKKS,7.10382947,5.266327407,5.681880735,7.997815677,4.770920956,6.272156504,6.234159186,5.415321904,5.055986248
ENSG00000196588,MKL1,66.66425863,84.70223621,80.13824346,41.34567368,42.48968489,34.91996981,74.74361963,68.1065925,54.39247015
ENSG00000186260,MKL2,8.471988204,10.21856914,10.03851713,4.584513884,4.506771485,3.649580767,11.9829892,10.00756714,7.848181623
ENSG00000128585,MKLN1,17.22756978,14.6000737,17.92816053,13.96400619,14.0412859,12.36442354,15.28586953,16.32083967,10.900597
ENSG00000236753,MKLN1-AS,1.359308119,1.59705121,2.075854584,0.931178222,1.966003053,1.767052116,0.87412669,1.604911331,1.283480011
ENSG00000079277,MKNK1,19.88228822,17.7868462,16.57719941,15.49705078,15.05613146,14.5216391,16.31339884,16.0493743,14.13409879
ENSG00000099875,MKNK2,254.0466617,284.3750649,303.4639454,218.3042381,242.8680903,193.5800347,281.9222025,271.1706107,230.7889817
ENSG00000133606,MKRN1,90.72671066,102.1132896,94.34715675,86.72627097,83.89926159,69.69301326,81.73578243,80.52082269,77.34535621
ENSG00000075975,MKRN2,50.93164693,45.51836945,44.40351256,47.24660718,46.102193,35.94948134,44.72603087,41.37110788,38.26988072
ENSG00000225526,MKRN2OS,6.65750762,8.721076221,7.541418973,14.51263405,11.34837969,11.02789304,10.06279209,3.316107453,7.497265054
ENSG00000011143,MKS1,14.23799558,14.93266562,12.43520051,10.8773546,6.535971578,7.50127248,11.08422196,10.8948825,12.18242654
ENSG00000110917,MLEC,137.1912134,155.4867216,152.2585705,104.7606307,106.6854736,90.94060429,156.5000588,151.5415337,138.2642645
ENSG00000178053,MLF1,6.170958272,6.463674596,10.09412704,12.49060278,9.699860774,15.03318996,10.86614368,13.10696386,9.52989108
ENSG00000089693,MLF2,232.2185922,244.6837365,234.9340496,216.3516868,217.6876856,202.5695548,253.371031,232.4821612,237.0463358
ENSG00000076242,MLH1,20.46163308,22.06906355,22.0945913,21.29463223,20.59756155,20.92992306,26.2308886,27.8308137,28.4800002
ENSG00000119684,MLH3,6.087666342,6.499055442,7.151324835,5.437410118,4.605562484,4.369954978,8.187159166,7.930550383,7.539978314
ENSG00000168404,MLKL,12.98827204,13.48146767,13.6510901,6.853664754,8.486526116,6.799828885,15.08947378,16.74449499,15.32586548
ENSG00000130382,MLLT1,60.41745549,66.13578847,70.53424012,39.66897393,44.98526721,36.38050655,74.77417754,84.19035606,59.75931699
ENSG00000078403,MLLT10,17.00453596,15.15710707,16.06443389,9.162385739,10.91234337,9.195057936,12.81883335,14.61484466,13.51724864
ENSG00000238151,MLLT10P1,0,1.645435157,7.019468347,0,4.321204674,0,1.801218118,0,2.227139481
ENSG00000213190,MLLT11,10.50852779,8.68111178,6.110584306,4.535209212,4.255652771,4.171395882,12.73402451,15.70290685,10.45759936
ENSG00000171843,MLLT3,12.86175227,12.64344148,11.09468623,9.953616484,8.359355559,6.543515782,8.059007831,10.07875776,6.607005912
ENSG00000275023,MLLT6,27.96467399,29.94483518,30.41235332,13.86404751,14.6773269,13.49186462,31.0070624,30.09221305,23.0808163
ENSG00000115648,MLPH,28.3679604,33.63017167,36.05231043,33.64537911,33.24644403,25.95534559,25.07169644,25.98771829,23.54447387
ENSG00000167965,MLST8,40.29602638,43.50590937,41.75939679,43.99951649,40.76798924,41.38529271,38.42460945,39.44739075,46.70761006
ENSG00000108788,MLX,36.45255067,34.92155055,38.97131693,49.48113595,45.72218066,52.22242679,34.2387923,37.83986378,35.82719118
ENSG00000175727,MLXIP,42.45923623,47.53086478,48.7359035,19.54618828,17.98757014,17.41383479,42.43461035,39.48639681,33.61875719
ENSG00000103150,MLYCD,3.055954812,3.363186365,3.203531186,2.706400296,2.4946259,2.077696342,2.810380818,2.399356537,2.606198833
ENSG00000151611,MMAA,5.383999602,5.33727692,5.466804626,4.338254096,4.070838235,3.341110429,5.669045894,5.469753921,5.507515554
ENSG00000139428,MMAB,20.88396735,18.91184096,18.41239907,25.99641326,22.32454871,32.24796704,19.5260664,16.62930355,20.70114675
ENSG00000132763,MMACHC,6.459861979,7.855331553,9.92582576,8.443383372,7.02598724,6.046265072,5.421134982,11.41196773,10.74796605
ENSG00000168288,MMADHC,240.9021344,207.7319793,210.8550345,353.166535,332.8010953,351.1687326,186.7921833,200.4928482,207.6211936
ENSG00000108960,MMD,2.315353725,1.890214893,1.439947312,2.015287812,3.66393406,2.902381716,5.616325583,2.442237251,8.04085936
ENSG00000196549,MME,29.82689343,28.09411758,30.48654301,32.20907072,33.58618875,28.86078328,29.23825631,26.43700457,22.48921699
ENSG00000169446,MMGT1,39.32282853,37.7129512,45.01811522,53.58041339,52.49874486,52.9385272,54.6658616,56.4421994,53.07479533
ENSG00000157227,MMP14,573.2038111,603.5262747,580.4429553,398.3868685,392.5381809,345.081337,495.2081134,485.8969855,413.3526913
ENSG00000102996,MMP15,76.36830205,70.20341848,74.00304783,46.57673795,55.56865628,49.34694546,69.04229544,58.26174735,48.68334248
ENSG00000198598,MMP17,7.930573899,8.292532812,7.580604962,7.334209044,7.730598819,10.21363186,10.25654904,10.82252691,13.11914788
ENSG00000123342,MMP19,1.023899185,0.92273975,1.180929392,1.807725461,2.019398589,1.866902663,1.010100914,1.761834181,0.749371418
ENSG00000087245,MMP2,11.36633717,13.00823833,10.74697608,2.905648049,1.924616447,2.780121943,7.922144626,10.86286417,11.90331751
ENSG00000126005,MMP24OS,15.28375258,14.52633081,15.65900964,17.04875988,19.55292927,12.34455565,17.01302722,18.75741935,16.75478645
ENSG00000008516,MMP25,2.76535646,2.030635944,3.031960657,0.378875058,0.622161201,1.027104244,2.11174371,1.224378009,2.336240991
ENSG00000271447,MMP28,138.7792197,132.3043344,141.1034163,167.8044164,168.4628641,142.8631169,111.3965886,86.91676535,89.35576826
ENSG00000137673,MMP7,0.749789497,0.929103472,0,2.946978387,2.927988684,1.40983339,0.813653702,0,0.503026331
ENSG00000173269,MMRN2,28.21661616,33.48133786,36.97366246,14.39166517,15.50796471,12.00455853,20.78448465,16.01385007,15.43102009
ENSG00000155229,MMS19,61.87747439,59.09633328,70.60576634,47.87309554,47.21407863,48.05290186,67.55740001,61.11617849,67.83828986
ENSG00000146263,MMS22L,3.25265448,4.589369548,3.080217308,2.934243288,3.75774745,2.77658189,5.521928256,5.685429503,4.792749386
ENSG00000169184,MN1,6.289895544,6.777512436,5.377825611,2.023271911,1.898554689,2.125418552,9.318489005,8.826886162,10.78808326
ENSG00000020426,MNAT1,26.58397325,24.35176126,22.17641425,28.7342577,26.37900217,25.02814878,23.37077024,26.0360073,23.40363415
ENSG00000138587,MNS1,5.368863067,7.382505963,3.662088226,4.164306143,4.50878385,7.164266851,4.88645871,8.799089354,7.436215614
ENSG00000070444,MNT,17.34313691,19.62041011,20.60824261,11.83278057,12.31782544,7.392943129,21.69493837,22.75418559,21.22527148
ENSG00000243479,MNX1-AS1,0.835500304,0,0.883333673,0,2.537652697,2.094661201,0,0,4.484230886
ENSG00000165943,MOAP1,26.99716553,38.35444938,33.81501893,36.89395128,29.99384217,27.37533348,39.00004022,29.12154128,32.87870799
ENSG00000114978,MOB1A,128.0999056,119.089136,136.1477115,133.7047432,141.1092518,145.2566229,136.7393056,139.3184057,127.2125472
ENSG00000173542,MOB1B,23.96497962,21.25885022,24.6056253,11.05857988,10.54843327,12.07833628,24.45121362,26.72896074,21.74655817
ENSG00000182208,MOB2,20.28473412,22.95427297,26.30177029,19.64423411,20.50916313,17.03173862,27.10030745,21.92341541,25.86960938
ENSG00000172081,MOB3A,64.94316654,59.90733663,61.78402254,50.06580241,44.06621008,39.58644364,66.26223005,70.44491123,56.87292154
ENSG00000120162,MOB3B,46.84710053,46.07726859,53.08078585,32.25314945,37.52650666,29.70682642,50.83735755,44.72204044,43.1896147
ENSG00000142961,MOB3C,21.39105331,22.58996677,21.06137135,12.78043684,14.54425752,14.4669178,20.02226266,19.84519589,16.71822806
ENSG00000115540,MOB4,29.30444127,19.85972901,23.0957881,29.56450924,29.49911331,35.26483521,23.35889921,31.42240203,30.74118279
ENSG00000075643,MOCOS,21.31957381,20.24540493,23.05076247,15.69653578,17.42330566,14.27056486,35.48939801,40.4838915,36.29004176
ENSG00000124615,MOCS1,17.48252898,17.91406308,14.21801861,11.1154136,8.460897594,8.850287693,7.114359,9.712830937,9.698860994
ENSG00000164172,MOCS2,18.01740419,18.14797251,19.66093518,18.06780133,21.60075069,22.31336973,21.51511585,23.42734933,22.37923135
ENSG00000124217,MOCS3,25.60607403,31.62441395,33.27793728,30.3677401,30.34141639,29.21892572,33.78763846,31.6953113,34.52893966
ENSG00000115275,MOGS,103.3805742,116.7974316,111.0952296,66.54305059,66.44254084,57.79897308,133.780651,115.9217345,112.4202094
ENSG00000080823,MOK,6.373142478,5.258323091,5.733588131,6.62605436,4.912259674,5.458302707,5.197725904,6.546101846,6.745479618
ENSG00000164077,MON1A,10.25464506,10.63380977,9.058555297,6.675894899,7.435296532,7.103845567,10.24956261,12.56798258,14.52892372
ENSG00000103111,MON1B,43.45643699,39.90897982,45.34768866,27.72026933,23.83485526,18.00087199,44.503983,46.4772833,35.25463849
ENSG00000061987,MON2,13.36080498,15.85614228,15.24544891,6.931468792,6.999088725,7.046525826,15.91334703,14.12163374,10.87660156
ENSG00000133422,MORC2,12.74441129,13.35119198,11.94386842,7.027016751,6.454309284,6.400316018,16.62209439,17.18164442,15.40096702
ENSG00000159256,MORC3,26.19582907,24.08477465,27.40857015,23.09624245,22.37927265,23.30948007,22.16723833,22.98638511,22.85598417
ENSG00000133131,MORC4,18.64072111,22.3466442,24.90226078,20.04531686,13.9818743,15.57788991,32.14601267,27.42299578,24.52702569
ENSG00000234801,MORF4,3.135062162,1.775917656,3.788055009,2.485123835,2.331937435,1.122833322,1.458040619,0.446164523,2.403750954
ENSG00000185787,MORF4L1,144.2955697,149.6888927,136.1361177,157.2610789,176.0785381,173.0589135,152.1204576,152.8059697,150.2414969
ENSG00000218283,MORF4L1P1,208.2197224,225.5828641,211.1066996,231.2407301,236.8901979,217.0395009,202.0419099,206.0846391,219.3444496
ENSG00000123562,MORF4L2,572.9943439,591.3027825,572.8090287,662.6485417,646.0298901,630.5703453,598.096925,581.1245741,596.2913641
ENSG00000116151,MORN1,2.646782719,2.737892634,2.149429687,0.993289624,1.830835887,1.634877802,3.038731387,3.286355711,2.033048116
ENSG00000188010,MORN2,23.27425756,24.33651675,24.94381457,40.39449761,32.37101859,45.16152513,14.53123473,20.32730803,27.80658751
ENSG00000171160,MORN4,13.50337455,13.38619142,12.62917484,11.52733397,14.42236465,12.5867291,18.78659025,23.10997246,17.18940297
ENSG00000185716,MOSMO,4.257350733,3.528535478,4.353512346,2.904495961,2.907156154,3.93694447,4.6199756,3.754484132,6.508422855
ENSG00000101928,MOSPD1,21.09787521,21.56330706,19.02040972,35.99769012,35.48187366,35.87767059,11.35871584,16.94451983,15.03214451
ENSG00000130150,MOSPD2,10.34329063,10.10162676,10.61144259,6.802128948,9.507766874,10.18047414,10.39286353,10.8382764,9.303682916
ENSG00000106330,MOSPD3,37.18000986,46.51652949,52.05002001,36.75546019,44.50297267,40.82088347,48.13797903,33.97348175,36.469409
ENSG00000155363,MOV10,98.41375928,106.7659649,104.471883,67.84284985,67.08168473,51.75814825,92.73077109,81.46694128,64.6801133
ENSG00000060762,MPC1,33.47378467,48.52011508,52.93659861,54.36918349,57.60860876,58.88592592,34.18819176,49.03913755,46.99033812
ENSG00000143158,MPC2,31.15690853,24.02285429,31.19778493,53.35919481,55.36318256,62.61413193,30.41177217,25.12643673,29.97182665
ENSG00000129255,MPDU1,43.48779084,41.27591595,50.03024719,52.4417781,51.27391735,55.01064188,42.31493871,43.98097303,53.82840429
ENSG00000107186,MPDZ,7.869696915,8.642730993,8.564959382,4.031391268,5.222397985,4.545617342,12.26579527,11.29853377,8.463051002
ENSG00000103152,MPG,55.48542452,66.23508519,62.04047141,87.85004062,103.1065799,81.93420506,44.44929841,61.6413395,75.42370759
ENSG00000124383,MPHOSPH10,33.4521468,34.64670582,34.83945082,17.73083073,19.49751363,13.89438556,35.3262094,39.49268052,34.56847769
ENSG00000135698,MPHOSPH6,40.14869173,40.9824654,43.49792577,34.92386475,47.43187032,51.07531692,48.96053307,59.59824106,57.73767494
ENSG00000196199,MPHOSPH8,55.63318935,53.74529532,51.23182352,26.9537304,24.83100881,17.98980721,49.12419721,51.27401957,51.11214787
ENSG00000051825,MPHOSPH9,5.106776681,6.52680762,9.682765271,4.020197499,5.090891299,5.502144805,8.976722905,9.039551314,7.701614323
ENSG00000178802,MPI,23.92067703,22.0057493,24.02565555,24.37831756,19.72034916,23.08880059,20.29927244,18.3489455,19.89969952
ENSG00000168303,MPLKIP,19.04408305,18.14401305,19.04929276,21.93590712,24.83904216,23.08624513,17.9436938,18.6877242,18.05539378
ENSG00000008382,MPND,15.91793223,17.67337088,10.9951116,13.15069964,11.05081137,11.17408212,14.74027594,13.32026471,14.3812994
ENSG00000130830,MPP1,5.48029981,3.914769559,4.175126697,7.82588339,4.406091201,6.364629613,6.734205767,5.780625309,9.732384907
ENSG00000108852,MPP2,4.338821134,4.371679536,2.105610885,11.57719232,11.29563185,10.1644514,1.852479478,2.763461619,1.622453263
ENSG00000161647,MPP3,4.357494073,3.647729329,1.945163295,1.611927351,0.67225154,1.213840075,5.254054186,4.051543442,4.222688194
